parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,wise1,wise2,av50
       2.7978904,       11.528299,11.856744 ,11.060226 ,      10.5180,      10.2560,      10.1650,      10.1530,      10.1960,     0.057206996
       4.8806178,       11.558475,11.905118 ,11.061141 ,      10.5310,      10.2220,      10.1530,      10.0870,      10.1190,     0.071557465
      0.48231128,       11.715591,12.213514 ,11.081227 ,      10.2980,      9.78400,      9.68800,      9.61900,      9.70500,       0.0000000
      0.53231792,       12.022601,12.506663 ,11.406323 ,      10.6750,      10.1960,      10.1080,      10.0340,      10.1400,      0.16260673
       2.2819783,       11.728492,11.990123 ,11.326716 ,      10.8730,      10.6180,      10.6040,      10.5570,      10.5760,       0.0000000
       9.4427230,       12.143974,12.799572 ,11.3875675,      10.4180,      9.85100,      9.71600,      9.66700,      9.71200,      0.22196745
       3.4837765,       11.530376,11.810308 ,11.108806 ,      10.6410,      10.3700,      10.3340,      10.2890,      10.3180,       0.0000000
       8.1450544,       11.569487,12.060153 ,10.947182 ,      10.2010,      9.72800,      9.62400,      9.55600,      9.59100,      0.15680283
       11.485377,       12.321279,13.180725 ,11.423739 ,      10.3110,      9.65800,      9.50400,      9.39800,      9.45400,      0.64229633
       1.3313874,       9.9312120,10.505211 ,9.271499  ,      8.37000,      7.87400,      7.73500,      7.63400,      7.76400,      0.23988704
      0.86101072,       11.188882,11.829969 ,10.4563265,      9.46400,      8.82600,      8.71700,      8.62700,      8.75700,      0.31989852
       1.1719112,       11.964694,12.43842  ,11.354278 ,      10.5880,      10.1290,      10.0230,      9.95100,      10.0390,     0.071907870
       3.7268460,       11.734645,12.082538 ,11.245752 ,      10.6960,      10.3800,      10.3130,      10.3070,      10.3630,       0.0000000
      0.49080329,       11.659183,12.244575 ,10.962649 ,      10.0500,      9.51000,      9.35000,      9.28600,      9.40300,      0.16626847
       1.4438931,       11.410311,11.629318 ,11.068179 ,      10.7070,      10.4740,      10.4700,      10.4380,      10.4630,       0.0000000
       5.2020793,       11.570831,11.932039 ,11.063547 ,      10.4780,      10.1490,      10.0830,      10.0210,      10.0650,     0.011584874
       1.0629687,       11.937683,12.5316305,11.226462 ,      10.2590,      9.75400,      9.61200,      9.55500,      9.63400,      0.35765518
       2.3021066,       11.663938,12.087759 ,11.102486 ,      10.4310,      10.0720,      9.99400,      9.94700,      9.98200,      0.18995932
       4.7365737,       11.675983,12.053628 ,11.146148 ,      10.4950,      10.1460,      10.0860,      10.0210,      10.0520,      0.30804816
       1.0471984,       11.805488,12.410266 ,11.089404 ,      10.1210,      9.57400,      9.45300,      9.38400,      9.47100,      0.39950816
       3.5784028,       11.586294,11.9480095,11.059408 ,      10.4780,      10.1140,      10.0480,      9.96900,      9.98600,      0.17058130
       2.3907569,       11.734307,11.960196 ,11.361217 ,      10.9780,      10.7810,      10.7210,      10.6830,      10.6930,       0.0000000
       1.9551893,       11.562086,11.846631 ,11.134402 ,      10.6640,      10.4200,      10.3790,      10.3240,      10.3600,     0.097874608
       3.2349750,       11.621642,12.011161 ,11.089079 ,      10.5030,      10.1960,      10.1150,      10.0690,      10.1120,      0.14124230
       2.1329194,       11.570049,11.924438 ,11.0763855,      10.5000,      10.1400,      10.1210,      10.0980,      10.1400,       0.0000000
      0.61699028,       11.671438,12.202718 ,11.017422 ,      10.1860,      9.65900,      9.54400,      9.47400,      9.56900,      0.33292039
       3.1681247,       11.570624,11.90137  ,11.101314 ,      10.5570,      10.2610,      10.2060,      10.1780,      10.2220,      0.22750496
       2.1221925,       11.815717,12.173815 ,11.272632 ,      10.6460,      10.3290,      10.3000,      10.1750,      10.2130,      0.35610176
       2.6178687,       11.656173,11.932538 ,11.229933 ,      10.7440,      10.5080,      10.4710,      10.4170,      10.4350,     0.086127263
      0.52084805,       12.022787,12.577697 ,11.338    ,      10.4300,      9.89800,      9.81000,      9.72500,      9.81100,      0.23014035
      0.31827516,       12.060363,12.659237 ,11.345186 ,      10.4070,      9.81900,      9.69100,      9.62700,      9.70600,     0.083651345
       2.5442759,       11.651085,11.9944315,11.163593 ,      10.5680,      10.3380,      10.2230,      10.1960,      10.2350,      0.19212426
       1.0208895,       11.944432,12.488411 ,11.275526 ,      10.4130,      9.89500,      9.82000,      9.72100,      9.77900,      0.24590757
       3.8645875,       11.602889,11.979214 ,11.078187 ,      10.4920,      10.1110,      10.0750,      10.0130,      10.0440,     0.027564636
       3.2253444,       11.547931,11.825969 ,11.127657 ,      10.6450,      10.3920,      10.3460,      10.2870,      10.3000,      0.14645982
       7.6276319,       12.070859,12.630926 ,11.3821945,      10.4940,      9.97500,      9.85400,      9.82900,      9.85200,      0.31082062
      0.97235420,       11.794434,12.380934 ,11.092713 ,      10.1640,      9.63100,      9.51500,      9.42100,      9.49700,      0.23997364
       2.7708776,       11.557457,11.864815 ,11.099219 ,      10.6080,      10.3290,      10.2340,      10.2020,      10.2440,     0.056981351
       2.6902499,       11.442838,11.788499 ,10.952068 ,      10.3900,      10.0720,      10.0110,      9.94800,      9.97300,       0.0000000
       5.6169696,       11.870804,12.300702 ,11.29863  ,      10.5880,      10.2050,      10.1430,      10.0580,      10.1080,    0.0040476688
       3.9790159,       11.928184,12.282034 ,11.429435 ,      10.8620,      10.5520,      10.4920,      10.4480,      10.4910,    0.0014312045
       1.9348554,       11.997639,12.505113 ,11.359632 ,      10.5950,      10.0900,      10.0610,      9.92900,      9.99100,      0.12176853
       2.4652956,       11.548019,11.911083 ,11.042453 ,      10.4280,      10.0940,      10.0220,      10.0210,      10.0490,       0.0000000
       2.0678955,       11.426600,11.712604 ,10.995102 ,      10.5480,      10.2880,      10.2330,      10.1690,      10.2100,       0.0000000
       1.9951841,       11.975803,12.404163 ,11.414973 ,      10.7470,      10.3940,      10.3220,      10.2700,      10.3400,       0.0000000
       6.5311818,       11.833754,12.293949 ,11.234904 ,      10.5260,      10.0880,      9.97700,      9.95100,      10.0160,       0.0000000
      0.47956017,       11.804298,12.317771 ,11.152723 ,      10.3260,      9.76700,      9.70200,      9.59600,      9.68500,     0.069714284
       2.4769780,       11.573371,11.91544  ,11.085756 ,      10.5440,      10.2210,      10.1630,      10.1270,      10.1580,     0.025316064
       2.7368932,       11.785674,12.154059 ,11.274358 ,      10.6680,      10.3710,      10.2900,      10.2590,      10.3000,       0.0000000
       8.4679733,       11.919191,12.510143 ,11.214793 ,      10.3210,      9.80500,      9.69000,      9.66300,      9.70500,      0.13822564
       5.4890121,       11.832441,12.253019 ,11.273493 ,      10.6240,      10.2080,      10.1380,      10.1000,      10.1590,     0.017458778
       2.3945811,       11.769119,12.039172 ,11.3527155,      10.8580,      10.6230,      10.5650,      10.5450,      10.5860,     0.071108698
       2.0089993,       11.673511,11.97005  ,11.230268 ,      10.7330,      10.4510,      10.3400,      10.3410,      10.3780,       0.0000000
       2.8224015,       11.487261,11.786672 ,11.04127  ,      10.5240,      10.2920,      10.1920,      10.1760,      10.2270,       0.0000000
      0.61023892,       11.738029,12.345556 ,11.02557  ,      10.0570,      9.52700,      9.37900,      9.32400,      9.41700,      0.50404389
       1.9199725,       11.451118,11.704764 ,11.061304 ,      10.6320,      10.4520,      10.3880,      10.3590,      10.3590,     0.061212202
       1.5234678,       11.559037,11.8256   ,11.152067 ,      10.6830,      10.4700,      10.4170,      10.3840,      10.3930,      0.24534240
       1.4440324,       12.025733,12.631607 ,11.308891 ,      10.3660,      9.85400,      9.73000,      9.65400,      9.72600,      0.34582545
       6.5307606,       11.779000,12.219455 ,11.199261 ,      10.4920,      10.0720,      10.0050,      9.95200,      10.0020,     0.020409125
       1.8549686,       11.819182,12.065128 ,11.428217 ,      11.0080,      10.8120,      10.7330,      10.7030,      10.7140,      0.33747344
      0.92939661,       12.073465,12.60167  ,11.412646 ,      10.5530,      10.0490,      9.93700,      9.90000,      9.98600,      0.16040923
       3.2045483,       11.807556,12.147506 ,11.304373 ,      10.6950,      10.3940,      10.3750,      10.3060,      10.3160,      0.23928881
       1.6429135,       11.504759,11.785993 ,11.078164 ,      10.5320,      10.3370,      10.3280,      10.2760,      10.2930,      0.15325101
      0.99256499,       12.089178,12.610615 ,11.434621 ,      10.5700,      10.1110,      9.98800,      9.92800,      10.0060,      0.28440339
       2.9061941,       11.620143,11.911975 ,11.175433 ,      10.6550,      10.3690,      10.3330,      10.2360,      10.2670,      0.18402533
      0.73878137,       11.649059,12.28839  ,10.911391 ,      9.92300,      9.35900,      9.21100,      9.10900,      9.22300,      0.22471501
      0.16302907,       12.098329,12.827568 ,11.2874365,      10.1850,      9.44800,      9.29900,      9.21800,      9.29400,      0.25595518
       2.1386827,       11.560144,11.91737  ,11.061431 ,      10.4740,      10.2150,      10.1260,      10.0690,      10.1190,     0.049606904
      0.63873856,       11.439678,11.986032 ,10.770663 ,      9.91200,      9.37000,      9.25300,      9.18400,      9.29300,      0.17965145
      0.40275524,       11.981391,12.6213455,11.233671 ,      10.2450,      9.58900,      9.44500,      9.36600,      9.47600,      0.11089271
       1.5204254,       11.426744,11.722056 ,10.996762 ,      10.5600,      10.2880,      10.2240,      10.1660,      10.2040,      0.18219184
       4.5978528,       11.542890,11.89319  ,11.050435 ,      10.4860,      10.1410,      10.0400,      10.0210,      10.0710,       0.0000000
       2.2106586,       11.644382,12.109675 ,11.042564 ,      10.3030,      9.90300,      9.76900,      9.73700,      9.78600,     0.033218851
       2.7051169,       11.403502,11.731889 ,10.935105 ,      10.4260,      10.1220,      10.0710,      10.0300,      10.0760,     0.045597323
       4.4246573,       11.611784,11.985354 ,11.100777 ,      10.5080,      10.2040,      10.1140,      10.0920,      10.1360,       0.0000000
       2.3892042,       11.694367,12.035307 ,11.214972 ,      10.6570,      10.3970,      10.3620,      10.3030,      10.3590,      0.10758081
       1.8477763,       11.381527,11.66354  ,10.957922 ,      10.4930,      10.2900,      10.2060,      10.1760,      10.2040,      0.12708603
       3.5580938,       11.622889,11.926006 ,11.175352 ,      10.6610,      10.4140,      10.3780,      10.3100,      10.3420,     0.055037324
       3.4481575,       11.445555,11.730722 ,11.015012 ,      10.5080,      10.2460,      10.2150,      10.1580,      10.1860,       0.0000000
       5.8027763,       8.7701060,8.983513  ,8.452989  ,      8.10600,      7.94400,      7.86500,      7.86300,      7.88300,       0.0000000
       6.0030866,       10.974882,11.341277 ,10.474039 ,      9.88900,      9.58200,      9.50200,      9.45200,      9.51400,       0.0000000
       10.263236,       11.471433,11.809158 ,10.968916 ,      10.3570,      10.0930,      10.0080,      9.96000,      9.99600,       0.0000000
       2.0512250,       11.441904,11.753952 ,10.972378 ,      10.4270,      10.1400,      10.0650,      10.0250,      10.0390,     0.072210783
       1.7378800,       11.804683,12.287907 ,11.177084 ,      10.3630,      9.91300,      9.77800,      9.74300,      9.78800,      0.25166007
       1.6470016,       11.660103,12.244734 ,10.9675255,      10.0920,      9.53100,      9.40100,      9.35900,      9.44400,      0.24150291
       2.4054554,       11.543397,12.0991745,10.86387  ,      10.0670,      9.50900,      9.37700,      9.31700,      9.39700,      0.21761682
       2.1999720,       11.773445,12.05189  ,11.344676 ,      10.8450,      10.6290,      10.5710,      10.5300,      10.5480,      0.27088705
       1.1145371,       11.480526,11.510344 ,10.877047 ,      10.3870,      10.1880,      10.1080,      10.0480,      10.0670,      0.37147093
       6.6872924,       11.818368,12.259293 ,11.23422  ,      10.5770,      10.0740,      10.0000,      9.95800,      10.0100,     0.042947918
       2.8908879,       11.626064,12.000564 ,11.105199 ,      10.5210,      10.1910,      10.1000,      10.0710,      10.1080,     0.090915054
       1.8364649,       11.258014,11.566305 ,10.804827 ,      10.2490,      10.0020,      9.95000,      9.89200,      9.90900,      0.31444194
       2.7175944,       11.410135,11.708417 ,10.972327 ,      10.4810,      10.2180,      10.1490,      10.1290,      10.1490,      0.16922998
       3.6305478,       11.380187,11.672257 ,10.949541 ,      10.4630,      10.1850,      10.1640,      10.1210,      10.1440,       0.0000000
       1.0375989,       10.463770,11.067193 ,9.752556  ,      8.81600,      8.24200,      8.16300,      8.03700,      8.12800,      0.40878225
       1.2238221,       10.736382,11.257837 ,10.083482 ,      9.24800,      8.70800,      8.61500,      8.54000,      8.59500,      0.33802813
       3.0787001,       11.167074,11.474072 ,10.720282 ,      10.2500,      9.93800,      9.89100,      9.82300,      9.83700,     0.093619850
       3.0240790,       11.082306,11.399518 ,10.629639 ,      10.1220,      9.88800,      9.79500,      9.74200,      9.79700,      0.20962450
       2.4014194,       11.404227,11.713521 ,10.94796  ,      10.4350,      10.0780,      10.0480,      9.98700,      10.0190,       0.0000000
